DEPTH,CALI,DRHO,NPHI,PEF,RT,KLOGH,PHIF,VSH
3388.9,8.578,0.077,0.285,6.488,2.425,0.001,0.041,0.768
3389,8.578,0.069,0.281,6.415,2.459,0.001,0.055,0.774
3389.1,8.578,0.062,0.274,6.345,2.485,0.001,0.066,0.792
3389.2,8.625,0.059,0.269,6.289,2.538,0.001,0.072,0.812
3389.3,8.625,0.061,0.266,6.253,2.532,0.001,0.072,0.811
3389.4,8.625,0.065,0.265,6.259,2.569,0.001,0.072,0.79
3389.5,8.625,0.067,0.267,6.297,2.504,0.001,0.072,0.793
3389.6,8.601,0.067,0.273,6.343,2.471,0.001,0.073,0.795
3389.7,8.578,0.068,0.277,6.374,2.435,0.001,0.072,0.801
3389.8,8.578,0.067,0.278,6.375,2.438,0.001,0.071,0.803
3389.9,8.625,0.063,0.272,6.377,2.444,0.001,0.068,0.808
3390,8.625,0.055,0.268,6.461,2.402,0.001,0.064,0.826
3390.1,8.625,0.045,0.265,6.687,2.363,0.001,0.056,0.831
3390.2,8.625,0.034,0.266,7.01,2.305,0.001,0.046,0.85
3390.3,8.625,0.027,0.27,7.289,2.295,0.001,0.039,0.878
3390.4,8.625,0.028,0.273,7.419,2.229,0.001,0.036,0.859
3390.5,8.625,0.035,0.274,7.389,2.246,0.001,0.037,0.814
3390.6,8.625,0.045,0.274,7.249,2.278,0.001,0.04,0.797
3390.7,8.625,0.052,0.272,7.061,2.259,0.001,0.044,0.769
3390.8,8.625,0.055,0.268,6.876,2.256,0.001,0.049,0.738
3390.9,8.625,0.056,0.264,6.725,2.223,0.001,0.054,0.724
3391,8.625,0.056,0.262,6.643,2.222,0.001,0.058,0.691
3391.1,8.625,0.055,0.264,6.629,2.254,0.001,0.063,0.668
3391.2,8.625,0.053,0.269,6.642,2.117,0.001,0.067,0.687
3391.3,8.625,0.051,0.276,6.64,2.056,0.001,0.068,0.66
3391.4,8.672,0.053,0.281,6.62,2.092,0.001,0.066,0.623
3391.5,8.625,0.056,0.282,6.607,2.13,0.001,0.063,0.594
3391.6,8.625,0.058,0.277,6.619,2.047,0.001,0.062,0.595
3391.7,8.625,0.058,0.27,6.638,1.966,0.001,0.062,0.602
3391.8,8.625,0.057,0.267,6.651,2.019,0.002,0.062,0.589
3391.9,8.594,0.054,0.262,6.672,1.995,0.002,0.062,0.565
3392,8.625,0.051,0.263,6.752,2.019,0.002,0.06,0.57
3392.1,8.625,0.047,0.266,6.918,2.035,0.003,0.06,0.56
3392.2,8.625,0.044,0.27,7.087,2.031,0.003,0.06,0.553
3392.3,8.625,0.043,0.272,7.104,1.977,0.003,0.059,0.55
3392.4,8.601,0.043,0.272,6.894,1.895,0.002,0.058,0.568
3392.5,8.442,0.044,0.269,6.576,1.989,0.002,0.056,0.564
3392.6,8.375,0.047,0.264,6.34,2.001,0.002,0.055,0.559
3392.7,8.437,0.05,0.264,6.291,1.987,0.002,0.055,0.562
3392.8,8.376,0.054,0.271,6.409,1.965,0.002,0.058,0.581
3392.9,8.501,0.057,0.278,6.616,1.891,0.001,0.061,0.596
3393,8.625,0.059,0.276,6.841,1.924,0.002,0.066,0.579
3393.1,8.625,0.059,0.282,7.019,1.946,0.002,0.07,0.581
3393.2,8.625,0.055,0.29,7.093,1.928,0.002,0.074,0.577
3393.3,8.625,0.05,0.298,7.028,1.955,0.003,0.075,0.564
3393.4,8.578,0.045,0.304,6.85,2.032,0.004,0.074,0.555
3393.5,8.5,0.044,0.304,6.636,2.042,0.004,0.07,0.55
3393.6,8.468,0.044,0.295,6.496,2.037,0.005,0.063,0.531
3393.7,8.375,0.044,0.293,6.582,2.032,0.004,0.057,0.523
3393.8,8.469,0.043,0.29,6.667,2.027,0.003,0.051,0.542
3393.9,8.5,0.042,0.294,6.857,1.996,0.003,0.045,0.537
3394,8.578,0.044,0.299,6.959,1.824,0.003,0.039,0.542
3394.1,8.469,0.049,0.303,6.947,1.739,0.002,0.034,0.549
3394.2,8.469,0.052,0.307,6.855,1.817,0.002,0.037,0.549
3394.3,8.5,0.049,0.307,6.711,1.875,0.002,0.049,0.555
3394.4,8.547,0.044,0.31,6.494,1.92,0.003,0.064,0.558
3394.5,8.5,0.039,0.308,6.207,1.951,0.005,0.076,0.542
3394.6,8.469,0.038,0.306,5.931,1.89,0.005,0.081,0.548
3394.7,8.422,0.041,0.304,5.782,1.89,0.007,0.082,0.537
3394.8,8.407,0.047,0.301,5.831,1.88,0.011,0.08,0.513
3394.9,8.484,0.054,0.298,6.048,1.864,0.012,0.079,0.506
3395,8.5,0.058,0.295,6.308,1.899,0.014,0.079,0.498
3395.1,8.524,0.06,0.291,6.489,1.932,0.019,0.081,0.486
3395.2,8.547,0.059,0.293,6.544,2.001,0.017,0.083,0.493
3395.3,8.563,0.055,0.293,6.525,1.955,0.021,0.086,0.485
3395.4,8.578,0.05,0.292,6.509,1.958,0.029,0.089,0.473
3395.5,8.578,0.046,0.285,6.516,2.025,0.036,0.091,0.464
3395.6,8.625,0.045,0.272,6.517,2.041,0.042,0.089,0.454
3395.7,8.546,0.048,0.266,6.498,2.038,0.039,0.083,0.453
3395.8,8.469,0.052,0.26,6.508,2.036,0.042,0.076,0.443
3395.9,8.526,0.056,0.251,6.587,2.09,0.053,0.071,0.427
3396,8.609,0.059,0.234,6.73,2.075,0.062,0.069,0.418
3396.1,8.625,0.06,0.225,6.863,2.091,0.059,0.069,0.42
3396.2,8.625,0.059,0.217,6.87,2.067,0.058,0.07,0.422
3396.3,8.625,0.056,0.211,6.66,2.081,0.084,0.072,0.406
3396.4,8.572,0.049,0.215,6.287,2.086,0.085,0.075,0.408
3396.5,8.468,0.043,0.213,5.919,2.109,0.104,0.076,0.399
3396.6,8.391,0.042,0.213,5.727,2.127,0.117,0.076,0.393
3396.7,8.454,0.046,0.214,5.761,2.121,0.108,0.074,0.395
3396.8,8.578,0.052,0.212,5.959,2.134,0.101,0.071,0.396
3396.9,8.602,0.058,0.211,6.227,2.092,0.09,0.07,0.401
3397,8.625,0.062,0.211,6.469,2.081,0.088,0.069,0.401
3397.1,8.625,0.066,0.209,6.647,2.073,0.09,0.068,0.398
3397.2,8.625,0.07,0.205,6.761,2.105,0.097,0.063,0.391
3397.3,8.625,0.074,0.203,6.822,2.12,0.082,0.056,0.393
3397.4,8.625,0.076,0.203,6.84,2.132,0.085,0.048,0.384
3397.5,8.625,0.075,0.204,6.819,2.128,0.078,0.042,0.382
3397.6,8.625,0.072,0.208,6.786,2.102,0.07,0.037,0.384
3397.7,8.625,0.067,0.214,6.79,2.089,0.115,0.037,0.359
3397.8,8.625,0.062,0.22,6.865,2.096,0.144,0.038,0.35
3397.9,8.578,0.056,0.229,6.997,2.116,0.14,0.041,0.354
3398,8.625,0.05,0.23,7.143,2.128,0.163,0.044,0.349
3398.1,8.625,0.047,0.233,7.266,2.163,0.135,0.045,0.358
3398.2,8.625,0.047,0.238,7.292,2.202,0.08,0.043,0.382
3398.3,8.625,0.046,0.241,7.161,2.213,0.057,0.042,0.398
3398.4,8.624,0.045,0.239,6.888,2.255,0.047,0.042,0.407
3398.5,8.484,0.045,0.239,6.564,2.227,0.067,0.046,0.394
3398.6,8.469,0.049,0.23,6.349,2.177,0.069,0.052,0.397
3398.7,8.48,0.055,0.225,6.328,2.105,0.089,0.058,0.391
3398.8,8.584,0.058,0.218,6.481,2.049,0.13,0.066,0.379
3398.9,8.625,0.057,0.222,6.687,2.039,0.182,0.074,0.37
3399,8.625,0.052,0.226,6.836,1.978,0.18,0.079,0.375
3399.1,8.625,0.048,0.227,6.907,1.974,0.145,0.08,0.386
3399.2,8.578,0.05,0.228,6.953,1.958,0.155,0.075,0.379
3399.3,8.578,0.058,0.224,7.007,1.931,0.132,0.066,0.378
3399.4,8.594,0.069,0.218,7.027,1.967,0.13,0.058,0.372
3399.5,8.625,0.078,0.215,6.939,1.96,0.118,0.055,0.374
3399.6,8.625,0.081,0.212,6.751,1.937,0.077,0.057,0.397
3399.7,8.625,0.081,0.208,6.543,1.935,0.058,0.064,0.417
3399.8,8.625,0.08,0.205,6.402,1.926,0.076,0.072,0.41
3399.9,8.625,0.077,0.204,6.325,1.962,0.119,0.079,0.395
3400,8.625,0.073,0.203,6.274,2.009,0.1,0.084,0.408
3400.1,8.625,0.069,0.201,6.188,2.046,0.139,0.087,0.395
3400.2,8.671,0.064,0.195,6.039,2.052,0.23,0.088,0.371
3400.3,8.583,0.06,0.202,5.847,2.063,0.285,0.088,0.361
3400.4,8.5,0.056,0.198,5.694,2.094,0.425,0.088,0.342
3400.5,8.5,0.056,0.194,5.681,2.108,0.605,0.089,0.326
3400.6,8.5,0.058,0.191,5.828,2.159,0.577,0.09,0.329
3400.7,8.501,0.062,0.189,6.074,2.197,0.492,0.089,0.336
3400.8,8.602,0.068,0.181,6.331,2.267,0.57,0.087,0.327
3400.9,8.625,0.073,0.182,6.494,2.326,0.563,0.084,0.324
3401,8.625,0.076,0.184,6.538,2.381,0.701,0.08,0.31
3401.1,8.625,0.076,0.186,6.491,2.351,0.633,0.077,0.313
3401.2,8.625,0.073,0.185,6.423,2.428,0.604,0.075,0.313
3401.3,8.625,0.07,0.183,6.378,2.436,0.752,0.076,0.304
3401.4,8.625,0.067,0.181,6.347,2.533,0.89,0.079,0.298
3401.5,8.625,0.066,0.182,6.296,2.623,1.063,0.08,0.291
3401.6,8.625,0.066,0.185,6.221,2.631,1.201,0.08,0.285
3401.7,8.578,0.065,0.193,6.17,2.764,1.063,0.077,0.288
3401.8,8.557,0.06,0.199,6.218,2.87,1.032,0.073,0.286
3401.9,8.594,0.049,0.2,6.389,3.009,1.104,0.069,0.279
3402,8.656,0.034,0.204,6.641,2.864,1.222,0.063,0.269
3402.1,8.625,0.018,0.212,6.898,2.649,0.903,0.054,0.275
3402.2,8.602,0.008,0.218,7.125,2.698,0.655,0.042,0.28
3402.3,8.625,0.01,0.214,7.295,2.768,0.671,0.028,0.266
3402.4,8.625,0.023,0.21,7.378,2.808,1.138,0.02,0.234
3402.5,8.578,0.04,0.21,7.309,2.848,1.161,0.02,0.233
3402.6,8.531,0.052,0.213,7.071,3.044,1.919,0.022,0.21
3402.7,8.448,0.058,0.211,6.724,3.361,1.676,0.037,0.23
3402.8,8.469,0.059,0.208,6.399,3.449,2.389,0.055,0.229
3402.9,8.489,0.06,0.204,6.169,3.672,2.991,0.072,0.234
3403,8.469,0.062,0.202,6.045,3.634,2.661,0.086,0.252
3403.1,8.523,0.063,0.204,5.991,3.422,2.763,0.096,0.259
3403.2,8.5,0.061,0.207,6.024,3.299,3.568,0.103,0.253
3403.3,8.547,0.056,0.208,6.158,3.376,3.72,0.108,0.255
3403.4,8.547,0.052,0.212,6.352,3.39,2.928,0.11,0.268
3403.5,8.558,0.051,0.216,6.509,3.404,2.494,0.108,0.274
3403.6,8.609,0.055,0.217,6.581,3.428,2.417,0.103,0.271
3403.7,8.578,0.059,0.221,6.587,3.461,3.013,0.099,0.257
3403.8,8.649,0.061,0.217,6.586,3.477,2.84,0.1,0.261
3403.9,8.672,0.057,0.221,6.604,3.459,2.633,0.104,0.268
3404,8.625,0.05,0.23,6.643,3.351,3.298,0.109,0.262
3404.1,8.656,0.042,0.234,6.696,3.148,3.808,0.113,0.258
3404.2,8.625,0.036,0.243,6.759,2.917,4.006,0.114,0.257
3404.3,8.625,0.033,0.249,6.82,2.634,3.391,0.112,0.263
3404.4,8.625,0.034,0.253,6.871,2.576,2.939,0.11,0.268
3404.5,8.568,0.036,0.26,6.925,2.577,2.835,0.107,0.267
3404.6,8.568,0.039,0.26,6.97,2.576,3.233,0.106,0.26
3404.7,8.625,0.042,0.258,6.968,2.589,2.394,0.106,0.275
3404.8,8.625,0.045,0.259,6.88,2.523,2.478,0.108,0.274
3404.9,8.625,0.047,0.26,6.722,2.455,2.452,0.11,0.277
3405,8.625,0.048,0.262,6.547,2.466,2.513,0.114,0.279
3405.1,8.625,0.048,0.264,6.398,2.466,3.004,0.118,0.275
3405.2,8.625,0.05,0.263,6.273,2.516,1.874,0.122,0.301
3405.3,8.625,0.052,0.26,6.167,2.584,2.754,0.126,0.285
3405.4,8.625,0.055,0.253,6.08,2.665,5.008,0.129,0.259
3405.5,8.625,0.054,0.245,6.032,2.829,6.375,0.132,0.25
3405.6,8.594,0.051,0.242,6.035,2.92,5.665,0.134,0.257
3405.7,8.578,0.048,0.24,6.087,2.945,5.038,0.132,0.262
3405.8,8.578,0.049,0.242,6.149,3.059,3.757,0.127,0.271
3405.9,8.578,0.054,0.245,6.173,3.15,3.447,0.121,0.27
3406,8.578,0.059,0.245,6.146,3.215,5.612,0.116,0.243
3406.1,8.578,0.059,0.244,6.122,3.702,6.69,0.116,0.234
3406.2,8.578,0.055,0.244,6.128,3.922,6.806,0.119,0.235
3406.3,8.547,0.048,0.246,6.138,3.811,7.14,0.121,0.235
3406.4,8.541,0.041,0.254,6.129,3.815,6.757,0.122,0.238
3406.5,8.469,0.035,0.257,6.144,3.784,7.133,0.121,0.235
3406.6,8.469,0.031,0.257,6.232,3.753,7.625,0.119,0.23
3406.7,8.469,0.027,0.256,6.378,3.661,7.754,0.117,0.227
3406.8,8.469,0.026,0.255,6.487,3.481,6.786,0.114,0.231
3406.9,8.5,0.027,0.253,6.476,3.42,7.183,0.111,0.226
3407,8.479,0.031,0.248,6.347,3.307,7.136,0.108,0.223
3407.1,8.5,0.036,0.239,6.193,3.538,7.116,0.106,0.222
3407.2,8.5,0.038,0.231,6.12,3.217,9.028,0.108,0.212
3407.3,8.547,0.033,0.221,6.196,3.271,7.874,0.111,0.222
3407.4,8.578,0.023,0.219,6.406,3.218,7.999,0.114,0.223
3407.5,8.578,0.011,0.22,6.653,3.171,9.643,0.112,0.212
3407.6,8.547,0.006,0.226,6.829,3.223,9.415,0.102,0.204
3407.7,8.547,0.011,0.229,6.891,3.232,8.291,0.087,0.197
3407.8,8.5,0.026,0.233,6.846,3.141,7.441,0.074,0.191
3407.9,8.573,0.045,0.231,6.719,3.185,7.604,0.068,0.185
3408,8.625,0.06,0.229,6.536,3.234,6.514,0.073,0.196
3408.1,8.672,0.069,0.22,6.323,3.374,7.316,0.084,0.2
3408.2,8.625,0.07,0.213,6.095,3.549,6.625,0.097,0.217
3408.3,8.578,0.066,0.207,5.861,3.605,6.876,0.108,0.226
3408.4,8.625,0.061,0.197,5.634,3.793,8.189,0.117,0.225
3408.5,8.531,0.056,0.199,5.413,3.996,9.801,0.124,0.223
3408.6,8.5,0.052,0.195,5.209,4.108,10.746,0.13,0.223
3408.7,8.469,0.047,0.19,5.041,4.171,13.114,0.134,0.217
3408.8,8.469,0.044,0.185,4.922,4.275,13.48,0.136,0.218
3408.9,8.438,0.041,0.18,4.866,4.966,15.803,0.136,0.21
3409,8.484,0.04,0.176,4.88,5.138,13.115,0.134,0.217
3409.1,8.396,0.039,0.172,4.966,5.166,9.441,0.131,0.23
3409.2,8.469,0.04,0.171,5.103,5.294,11.869,0.126,0.215
3409.3,8.469,0.042,0.171,5.261,5.387,10.462,0.12,0.215
3409.4,8.438,0.044,0.171,5.439,5.508,10.943,0.114,0.208
3409.5,8.469,0.046,0.169,5.641,5.637,11.153,0.11,0.203
3409.6,8.49,0.048,0.166,5.834,5.881,9.571,0.105,0.207
3409.7,8.547,0.05,0.158,5.954,5.933,11.338,0.099,0.193
3409.8,8.547,0.05,0.157,5.962,5.98,12.153,0.093,0.184
3409.9,8.484,0.049,0.153,5.895,5.958,9.941,0.087,0.188
3410,8.5,0.048,0.153,5.866,5.925,8.887,0.081,0.189
3410.1,8.547,0.049,0.151,5.963,5.942,8.628,0.076,0.186
3410.2,8.531,0.053,0.158,6.162,5.923,9.544,0.072,0.177
3410.3,8.532,0.058,0.158,6.384,6.051,8.282,0.069,0.182
3410.4,8.625,0.062,0.155,6.534,6.163,7.309,0.068,0.186
3410.5,8.625,0.063,0.156,6.56,6.255,8.084,0.069,0.183
3410.6,8.671,0.061,0.151,6.468,6.32,7.562,0.072,0.189
3410.7,8.536,0.059,0.161,6.318,6.384,6.81,0.077,0.198
3410.8,8.5,0.057,0.161,6.201,6.38,6.113,0.08,0.206
3410.9,8.469,0.06,0.162,6.18,6.446,6.069,0.081,0.207
3411,8.516,0.065,0.159,6.241,6.453,9.063,0.079,0.186
3411.1,8.568,0.07,0.154,6.31,6.405,6.686,0.076,0.199
3411.2,8.578,0.072,0.15,6.324,6.136,6.661,0.075,0.197
3411.3,8.578,0.07,0.147,6.299,6.125,7.001,0.074,0.194
3411.4,8.568,0.067,0.149,6.308,5.896,6.916,0.074,0.195
3411.5,8.568,0.066,0.149,6.39,5.994,5.512,0.073,0.205
3411.6,8.579,0.067,0.151,6.513,5.843,5.578,0.071,0.203
3411.7,8.672,0.069,0.145,6.59,5.54,6.645,0.069,0.192
3411.8,8.641,0.07,0.143,6.565,5.169,6.818,0.067,0.189
3411.9,8.648,0.07,0.142,6.467,4.902,6.898,0.065,0.187
3412,8.656,0.07,0.135,6.388,4.939,7.01,0.065,0.186
3412.1,8.625,0.071,0.133,6.384,5.04,5.43,0.063,0.197
3412.2,8.672,0.071,0.127,6.435,5.162,6.032,0.062,0.191
3412.3,8.682,0.068,0.123,6.481,5.051,5.648,0.063,0.194
3412.4,8.682,0.062,0.123,6.479,5.43,4.471,0.064,0.207
3412.5,8.624,0.054,0.125,6.439,6.082,4.728,0.065,0.205
3412.6,8.5,0.048,0.132,6.388,6.366,3.535,0.062,0.216
3412.7,8.547,0.047,0.128,6.375,6.46,2.638,0.055,0.224
3412.8,8.526,0.05,0.125,6.443,6.803,2.995,0.046,0.21
3412.9,8.578,0.054,0.124,6.594,7.119,2.6,0.039,0.211
3413,8.609,0.055,0.119,6.8,7.348,2.697,0.033,0.204
3413.1,8.625,0.054,0.115,7.002,7.461,2.454,0.027,0.203
3413.2,8.625,0.053,0.11,7.142,7.428,1.866,0.02,0.21
3413.3,8.625,0.053,0.104,7.212,7.326,1.686,0.02,0.215
3413.4,8.602,0.054,0.101,7.254,6.992,1.615,0.02,0.217
3413.5,8.609,0.056,0.094,7.32,6.991,2.059,0.02,0.205
3413.6,8.625,0.059,0.091,7.41,6.93,1.693,0.02,0.215
3413.7,8.625,0.062,0.088,7.471,7.486,2.198,0.02,0.202
3413.8,8.609,0.064,0.088,7.455,7.845,2.234,0.02,0.201
3413.9,8.578,0.064,0.088,7.359,8.042,1.679,0.02,0.215
3414,8.625,0.064,0.087,7.229,7.857,1.81,0.02,0.211
3414.1,8.625,0.064,0.091,7.128,7.396,1.726,0.02,0.214
3414.2,8.625,0.066,0.097,7.095,7.017,1.533,0.02,0.219
3414.3,8.625,0.068,0.103,7.117,6.69,1.282,0.02,0.228
3414.4,8.625,0.07,0.11,7.156,6.745,0.826,0.02,0.249
3414.5,8.578,0.072,0.121,7.142,6.533,0.591,0.02,0.265
3414.6,8.625,0.074,0.126,7.045,6.501,0.449,0.02,0.279
3414.7,8.625,0.075,0.138,6.887,6.239,0.257,0.02,0.306
3414.8,8.594,0.075,0.146,6.734,6.433,0.068,0.02,0.37
3414.9,8.625,0.073,0.161,6.65,6.352,0.015,0.023,0.446
3415,8.625,0.07,0.179,6.657,5.695,0.006,0.031,0.496
3415.1,8.625,0.065,0.198,6.729,4.643,0.005,0.037,0.509
3415.2,8.625,0.06,0.215,6.823,4.123,0.003,0.04,0.543
3415.3,8.625,0.055,0.232,6.918,3.852,0.001,0.041,0.582
3415.4,8.625,0.051,0.247,7.016,3.68,0.001,0.042,0.622
3415.5,8.625,0.047,0.259,7.13,3.375,0.001,0.043,0.635
3415.6,8.625,0.043,0.269,7.268,3.123,0.001,0.043,0.654
3415.7,8.578,0.039,0.276,7.404,3.068,0.001,0.041,0.67
3415.8,8.609,0.037,0.282,7.505,2.882,0.001,0.035,0.695
3415.9,8.578,0.04,0.284,7.559,2.72,0.001,0.026,0.715
3416,8.625,0.049,0.283,7.583,2.507,0.001,0.02,0.712
3416.1,8.578,0.061,0.286,7.593,2.427,0.001,0.02,0.715
3416.2,8.578,0.07,0.284,7.576,2.432,0.001,0.02,0.717
3416.3,8.578,0.073,0.28,7.512,2.432,0.001,0.02,0.682
3416.4,8.609,0.072,0.275,7.389,2.44,0.001,0.02,0.667
3416.5,8.578,0.071,0.278,7.218,2.427,0.001,0.02,0.66
3416.6,8.578,0.07,0.278,7.043,2.443,0.001,0.02,0.671
3416.7,8.578,0.069,0.277,6.902,2.438,0.001,0.021,0.695
3416.8,8.625,0.067,0.271,6.799,2.462,0.001,0.024,0.705
3416.9,8.625,0.066,0.269,6.73,2.501,0.001,0.027,0.696
3417,8.625,0.066,0.267,6.69,2.51,0.001,0.029,0.7
3417.1,8.625,0.065,0.267,6.665,2.518,0.001,0.032,0.726
3417.2,8.625,0.064,0.27,6.652,2.525,0.001,0.036,0.748
3417.3,8.625,0.064,0.274,6.65,2.584,0.001,0.041,0.761
3417.4,8.625,0.065,0.278,6.631,2.669,0.001,0.043,0.773
3417.5,8.625,0.066,0.279,6.592,2.71,0.001,0.044,0.738
3417.6,8.625,0.065,0.277,6.567,2.743,0.001,0.044,0.704
3417.7,8.625,0.063,0.276,6.6,2.747,0.001,0.045,0.703
3417.8,8.594,0.062,0.269,6.69,2.75,0.001,0.045,0.701
3417.9,8.625,0.062,0.267,6.756,2.747,0.001,0.046,0.705
3418,8.625,0.062,0.266,6.737,2.801,0.001,0.048,0.719
3418.1,8.578,0.06,0.271,6.644,2.829,0.001,0.053,0.725
3418.2,8.625,0.057,0.27,6.546,2.859,0.001,0.058,0.742
3418.3,8.625,0.057,0.271,6.513,2.9,0.001,0.061,0.737
3418.4,8.625,0.058,0.269,6.535,2.891,0.001,0.062,0.703
3418.5,8.625,0.062,0.267,6.564,2.893,0.001,0.063,0.7
3418.6,8.625,0.064,0.267,6.566,2.852,0.001,0.063,0.7
3418.7,8.625,0.065,0.27,6.544,2.862,0.001,0.064,0.693
3418.8,8.625,0.063,0.272,6.512,2.858,0.001,0.065,0.711
3418.9,8.625,0.061,0.271,6.47,2.796,0.001,0.064,0.728
3419,8.625,0.06,0.267,6.421,2.79,0.001,0.063,0.744
3419.1,8.625,0.061,0.264,6.384,2.732,0.001,0.062,0.754
3419.2,8.578,0.064,0.263,6.364,2.751,0.001,0.06,0.755
3419.3,8.578,0.066,0.259,6.341,2.746,0.001,0.059,0.752
3419.4,8.578,0.067,0.255,6.294,2.777,0.001,0.059,0.729
3419.5,8.625,0.066,0.251,6.247,2.738,0.001,0.06,0.718
3419.6,8.625,0.064,0.253,6.243,2.75,0.001,0.061,0.721
3419.7,8.625,0.061,0.256,6.3,2.728,0.001,0.062,0.722
3419.8,8.625,0.059,0.259,6.38,2.775,0.001,0.064,0.721
3419.9,8.625,0.057,0.261,6.439,2.768,0.001,0.065,0.713
3420,8.625,0.055,0.263,6.451,2.746,0.001,0.064,0.688
3420.1,8.625,0.052,0.265,6.443,2.728,0.001,0.064,0.693
3420.2,8.625,0.049,0.266,6.438,2.712,0.001,0.064,0.711
3420.3,8.609,0.05,0.269,6.438,2.686,0.001,0.063,0.712
3420.4,8.578,0.054,0.27,6.419,2.656,0.001,0.062,0.751
3420.5,8.625,0.061,0.271,6.387,2.671,0.001,0.061,0.774
3420.6,8.625,0.066,0.276,6.368,2.636,0.001,0.063,0.768
3420.7,8.625,0.066,0.28,6.363,2.597,0.001,0.068,0.738
3420.8,8.625,0.065,0.28,6.342,2.602,0.001,0.073,0.723
3420.9,8.625,0.062,0.278,6.304,2.591,0.001,0.076,0.708
3421,8.625,0.06,0.279,6.295,2.579,0.001,0.077,0.703
3421.1,8.625,0.057,0.28,6.336,2.583,0.001,0.078,0.689
3421.2,8.625,0.057,0.28,6.395,2.556,0.001,0.077,0.688
3421.3,8.625,0.059,0.277,6.43,2.556,0.001,0.076,0.717
3421.4,8.625,0.062,0.273,6.424,2.553,0.001,0.076,0.728
3421.5,8.625,0.063,0.272,6.397,2.471,0.001,0.077,0.726
3421.6,8.625,0.062,0.274,6.365,2.503,0.001,0.078,0.712
3421.7,8.625,0.059,0.279,6.34,2.522,0.001,0.081,0.698
3421.8,8.625,0.056,0.283,6.335,2.487,0.001,0.083,0.719
3421.9,8.625,0.055,0.285,6.339,2.441,0.001,0.085,0.698
3422,8.625,0.056,0.282,6.332,2.464,0.001,0.085,0.723
3422.1,8.625,0.058,0.277,6.302,2.448,0.001,0.084,0.722
3422.2,8.625,0.058,0.276,6.267,2.437,0.001,0.085,0.725
3422.3,8.625,0.056,0.281,6.254,2.382,0.001,0.087,0.736
3422.4,8.625,0.05,0.286,6.257,2.401,0.001,0.091,0.733
3422.5,8.625,0.043,0.286,6.254,2.433,0.001,0.094,0.71
3422.6,8.625,0.038,0.279,6.242,2.43,0.001,0.094,0.712
3422.7,8.625,0.039,0.271,6.22,2.418,0.001,0.091,0.705
3422.8,8.625,0.045,0.27,6.195,2.429,0.001,0.085,0.703
3422.9,8.625,0.052,0.275,6.175,2.424,0.001,0.081,0.718
3423,8.625,0.056,0.281,6.184,2.451,0.001,0.079,0.704
3423.1,8.625,0.056,0.282,6.238,2.477,0.001,0.08,0.705
3423.2,8.625,0.053,0.282,6.331,2.421,0.001,0.083,0.7
3423.3,8.625,0.048,0.285,6.424,2.408,0.001,0.085,0.703
3423.4,8.625,0.044,0.29,6.481,2.407,0.001,0.084,0.71
3423.5,8.625,0.046,0.294,6.477,2.421,0.001,0.077,0.737
3423.6,8.625,0.053,0.292,6.435,2.436,0.001,0.066,0.756
3423.7,8.625,0.061,0.287,6.378,2.439,0.001,0.055,0.754
3423.8,8.625,0.066,0.283,6.326,2.477,0.001,0.049,0.749
3423.9,8.625,0.067,0.28,6.276,2.473,0.001,0.051,0.757
3424,8.625,0.064,0.274,6.233,2.444,0.001,0.059,0.74
3424.1,8.625,0.061,0.267,6.209,2.446,0.001,0.069,0.723
3424.2,8.625,0.058,0.263,6.208,2.438,0.001,0.077,0.712
3424.3,8.625,0.056,0.264,6.227,2.438,0.001,0.08,0.709
3424.4,8.625,0.051,0.27,6.271,2.413,0.001,0.082,0.706
3424.5,8.578,0.044,0.279,6.343,2.328,0.001,0.083,0.703
3424.6,8.625,0.039,0.28,6.417,2.312,0.001,0.082,0.701
3424.7,8.578,0.042,0.283,6.451,2.312,0.001,0.077,0.71
3424.8,8.625,0.05,0.28,6.428,2.371,0.001,0.07,0.697
3424.9,8.625,0.056,0.279,6.375,2.333,0.001,0.066,0.689
3425,8.625,0.057,0.28,6.327,2.291,0.001,0.065,0.697
3425.1,8.625,0.056,0.28,6.312,2.28,0.001,0.066,0.708
3425.2,8.625,0.057,0.279,6.352,2.3,0.001,0.064,0.717
3425.3,8.625,0.061,0.274,6.449,2.297,0.001,0.059,0.704
3425.4,8.625,0.068,0.268,6.572,2.317,0.001,0.053,0.706
3425.5,8.578,0.072,0.268,6.671,2.291,0.001,0.052,0.708
3425.6,8.625,0.071,0.265,6.713,2.286,0.001,0.055,0.704
3425.7,8.578,0.066,0.271,6.698,2.242,0.001,0.061,0.694
3425.8,8.578,0.061,0.272,6.658,2.272,0.001,0.066,0.711
3425.9,8.609,0.058,0.268,6.633,2.272,0.001,0.068,0.721
3426,8.625,0.058,0.266,6.663,2.28,0.001,0.066,0.71
3426.1,8.625,0.058,0.264,6.748,2.336,0.001,0.064,0.688
3426.2,8.625,0.056,0.262,6.828,2.341,0.001,0.064,0.708
3426.3,8.625,0.052,0.26,6.828,2.324,0.001,0.066,0.705
3426.4,8.625,0.049,0.257,6.736,2.345,0.001,0.068,0.712
3426.5,8.625,0.048,0.254,6.629,2.368,0.001,0.068,0.739
3426.6,8.625,0.048,0.254,6.583,2.435,0.001,0.067,0.73
3426.7,8.625,0.051,0.259,6.603,2.467,0.001,0.066,0.743
